Date,Platform,Product_Category,Model_Name,Condition,Launch_Price_USD,Launch_Price_INR,Current_Price_USD,Current_Price_INR,Discount_Pct,Sale_Event,Stock_Status,Rating,Reviews_Count
17-12-2025,Amazon,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,117502,712.46,60551.18,40.6,None,Low Stock,3.9,4295
17-12-2025,Amazon,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,117502,753.01,63145.26,37.2,None,Out of Stock,4.2,5310
17-12-2025,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,988.99,98586.61,10,None,In Stock,4.6,1394
17-12-2025,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,1003.81,96687.9,8.7,None,In Stock,4.4,1477
17-12-2025,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,993.38,95595.36,9.6,None,In Stock,4.8,1082
17-12-2025,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,998.59,96353.22,9.1,None,In Stock,4.5,1894
17-12-2025,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1588.43,154193.49,20.5,None,Out of Stock,4.4,4305
17-12-2025,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1618.9,159412.83,19,None,Out of Stock,4.5,6347
17-12-2025,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1793.65,174711.91,10.3,None,In Stock,4.4,4033
17-12-2025,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1375.09,117272.35,31.2,None,In Stock,4.5,3385
17-12-2025,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1376.17,116542.44,31.2,None,In Stock,4,5762
17-12-2025,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1794.61,176021.08,10.2,None,In Stock,4.7,2161
17-12-2025,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1804.75,173425.46,9.7,None,Out of Stock,4.3,3466
17-12-2025,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1795.67,174117,10.2,None,Out of Stock,4.7,1440
17-12-2025,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1882.5,180807.39,5.8,None,Out of Stock,4.7,2081
17-12-2025,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1915.66,190262.75,4.2,None,In Stock,4.7,1121
17-12-2025,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,195902,1453.84,122284.56,27.3,None,Out of Stock,4.4,1744
17-12-2025,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1871.99,186715.5,6.4,None,Out of Stock,4.5,884
17-12-2025,Amazon,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,32242,152.34,12716.17,53.7,None,Out of Stock,4.1,7552
17-12-2025,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,355.63,34720.54,40.6,None,In Stock,4.2,2651
17-12-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,913.66,90321.32,8.5,None,In Stock,4.7,2191
17-12-2025,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,895.42,86401.89,10.4,None,In Stock,4.6,2229
17-12-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,898.26,89679.06,10.1,None,In Stock,4.5,1212
17-12-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,730.2,63258.95,26.9,None,In Stock,4.3,1098
17-12-2025,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,915.8,89274.44,23.6,None,Out of Stock,4.3,4567
17-12-2025,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,909.34,87587.21,24.2,None,In Stock,4.5,2221
17-12-2025,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,892.55,86468.41,25.6,None,Out of Stock,4.8,1939
17-12-2025,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,910.19,89972.23,24.1,None,Out of Stock,4.4,3153
17-12-2025,Amazon,iPhone,iPhone 12 64GB,New,799,78302,475,46789.57,40.6,None,In Stock,4.4,4308
17-12-2025,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,607.84,58960.63,39.2,None,In Stock,4.6,7434
17-12-2025,Flipkart,iPhone,iPhone 13 128GB,Renewed/Refurbished,799,78302,391.4,32767.79,51,None,Low Stock,4.1,3461
17-12-2025,Amazon,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,117502,660.15,55414.48,44.9,None,Out of Stock,3.9,3683
17-12-2025,Flipkart,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,117502,664.12,56243.15,44.6,None,Out of Stock,3.8,2481
17-12-2025,Flipkart,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,117502,581.38,48890.5,51.5,None,In Stock,3.9,3238
17-12-2025,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,804.05,78728.64,32.9,None,Out of Stock,4.5,2277
17-12-2025,Amazon,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,97902,517.64,44875.89,48.2,None,Out of Stock,4.1,2883
17-12-2025,Amazon,iPhone,iPhone 15 128GB,New,799,78302,602.85,58584.23,24.5,None,In Stock,4.5,2447
17-12-2025,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,596.27,59590.38,25.4,None,In Stock,4.5,3448
17-12-2025,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,592.96,57759.62,25.8,None,In Stock,4.5,1826
17-12-2025,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,588.07,57951.49,26.4,None,In Stock,4.4,2803
17-12-2025,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,598.96,58625.55,25,None,In Stock,4.8,3758
17-12-2025,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1012.4,99318.46,15.6,None,In Stock,4.8,1459
17-12-2025,Amazon,iPhone,iPhone 16 128GB,New,799,78302,694.91,68450.46,13,None,In Stock,4.4,1787
17-12-2025,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,687.06,68055.53,14,None,In Stock,4.8,874
17-12-2025,Amazon,iPhone,iPhone 16 128GB,New,799,78302,695.69,68748.03,12.9,None,In Stock,4.8,2135
17-12-2025,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,980.34,95791.94,10.8,None,In Stock,4.6,1928
17-12-2025,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,986.82,98574.6,10.2,None,In Stock,4.3,1646
17-12-2025,Amazon,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,107702,737.04,62786.57,32.9,None,Out of Stock,4,2155
17-12-2025,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,982.75,96446.28,10.6,None,Low Stock,4.4,747
17-12-2025,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,983,95451.94,10.6,None,In Stock,4.4,2330
17-12-2025,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,862.53,82995.17,-1.6,None,In Stock,4.8,429
17-12-2025,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,848.08,83132.41,0.1,None,In Stock,4.7,366
17-12-2025,Amazon,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,634.47,54948.21,25.3,None,Out of Stock,4.1,221
17-12-2025,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,861.27,84325.22,-1.4,None,In Stock,4.8,512
17-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,862.29,83674.93,-1.6,None,In Stock,4.7,364
17-12-2025,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,840.03,83169.41,1.1,None,Out of Stock,4.5,382
17-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,865.87,85032.44,-2,None,In Stock,4.5,394
17-12-2025,Amazon,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,633.61,53266.34,25.4,None,In Stock,4.1,359
17-12-2025,Amazon,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,663.53,57433.51,21.8,None,In Stock,4.2,362
18-12-2025,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,208.98,17733.32,51.3,None,In Stock,4.1,4291
18-12-2025,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,253.38,25265.1,40.9,None,Out of Stock,4.2,6911
18-12-2025,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,253.4,24418.09,40.9,None,Out of Stock,4.7,5205
18-12-2025,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,254.28,24484.26,40.7,None,In Stock,4.6,4478
18-12-2025,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,253.6,25062.86,40.9,None,Out of Stock,4.3,3118
18-12-2025,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,258.34,25683.84,39.8,None,Low Stock,4.7,1850
18-12-2025,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,261.54,25518.52,39,None,In Stock,4.5,3944
18-12-2025,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,327.82,31586.84,23.6,None,Low Stock,4.3,2309
18-12-2025,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,322.61,32067.62,24.8,None,Out of Stock,4.6,2523
18-12-2025,Flipkart,Watch,Apple Watch Ultra,New,799,78302,492.75,48906.45,38.3,None,Low Stock,4.3,5241
18-12-2025,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,596.16,57604.21,25.4,None,In Stock,4.3,4192
18-12-2025,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,590.69,56752.61,26.1,None,In Stock,4.4,3035
18-12-2025,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,602.01,58344.94,39.7,None,Out of Stock,4.7,9569
18-12-2025,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,503.18,42847.97,49.6,None,In Stock,4.1,8760
18-12-2025,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,504.4,43049.39,49.5,None,Out of Stock,4,3706
18-12-2025,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,906.78,89205.81,24.4,None,Low Stock,4.8,2254
18-12-2025,Flipkart,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,117502,740.08,62021.01,38.3,None,Out of Stock,4.2,3590
18-12-2025,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,992.96,99194.32,9.6,None,In Stock,4.4,2659
18-12-2025,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,1004.56,98337.93,8.6,None,In Stock,4.4,1577
18-12-2025,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1319.75,111904.7,34,None,Out of Stock,4.3,4417
18-12-2025,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1811.95,180785.99,9.4,None,In Stock,4.4,4785
18-12-2025,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1808.31,175410.43,9.5,None,In Stock,4.6,2070
18-12-2025,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1834.82,177049.57,8.2,None,In Stock,4.5,2783
18-12-2025,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1771.29,171605.99,11.4,None,In Stock,4.6,1978
18-12-2025,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,195902,1418.9,120455.42,29,None,Out of Stock,4.5,2250
18-12-2025,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1910.53,183878.14,4.4,None,In Stock,4.2,623
18-12-2025,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,195902,1443.09,123332.21,27.8,None,In Stock,4.3,1843
18-12-2025,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1916.93,184869.21,4.1,None,In Stock,4.5,1486
18-12-2025,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1862.48,185715.01,6.8,None,Out of Stock,4.7,1704
18-12-2025,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,196.43,19337.66,40.3,None,Low Stock,4.2,5956
18-12-2025,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,361.31,35983.57,39.7,None,Low Stock,4.8,4755
18-12-2025,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,78302,393.16,33177.05,50.8,None,Out of Stock,4.1,6818
18-12-2025,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,78302,363.49,30278.95,54.5,None,Low Stock,4.2,4745
18-12-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,891.73,86062.13,10.7,None,In Stock,4.9,1125
18-12-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,667.12,56202.52,33.2,None,Out of Stock,4.3,1425
18-12-2025,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,911.18,88329.18,8.8,None,Out of Stock,4.8,2430
18-12-2025,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,913.09,90402.49,23.8,None,In Stock,4.8,4270
18-12-2025,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,913.51,89836.98,23.8,None,Out of Stock,4.2,5966
18-12-2025,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,591.02,57708.75,40.8,None,Low Stock,4.3,3594
18-12-2025,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,611.14,59660.34,38.8,None,In Stock,4.6,6900
18-12-2025,Flipkart,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,467.52,39308.87,53.2,None,In Stock,4.4,7401
18-12-2025,Amazon,iPhone,iPhone 13 128GB,New,799,78302,481.61,47656.92,39.7,None,In Stock,4.4,4093
18-12-2025,Amazon,iPhone,iPhone 13 128GB,New,799,78302,483.91,47067.53,39.4,None,Out of Stock,4.6,8376
18-12-2025,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,791.83,78144.62,34,None,Low Stock,4.5,8297
18-12-2025,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,810.09,79306.27,32.4,None,Low Stock,4.7,6887
18-12-2025,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,799.97,79577.08,33.3,None,In Stock,4.7,2855
18-12-2025,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,785.87,75717.97,34.5,None,Out of Stock,4.7,3954
18-12-2025,Amazon,iPhone,iPhone 14 128GB,New,799,78302,492.17,47300.94,38.4,None,Out of Stock,4.5,4196
18-12-2025,Amazon,iPhone,iPhone 14 128GB,New,799,78302,495.6,49238.37,38,None,Out of Stock,4.8,4642
18-12-2025,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,704.59,68724.64,29.5,None,Out of Stock,4.8,4966
18-12-2025,Flipkart,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,97902,503.54,42461.11,49.6,None,Low Stock,4,2027
18-12-2025,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,694.46,69092.31,30.5,None,Out of Stock,4.6,3512
18-12-2025,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,686.23,68101.95,31.3,None,Low Stock,4.3,4115
18-12-2025,Amazon,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,97902,549.99,47440.66,44.9,None,Out of Stock,4,3763
18-12-2025,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,598.47,58299.44,25.1,None,Out of Stock,4.7,4103
18-12-2025,Amazon,iPhone,iPhone 15 128GB,New,799,78302,600.09,57891.21,24.9,None,In Stock,4.8,1524
18-12-2025,Flipkart,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,498.47,42482.36,37.6,None,In Stock,3.8,1854
18-12-2025,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,983.46,97128.97,18,None,Low Stock,4.9,2334
18-12-2025,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,716.97,61436.5,40.2,None,Low Stock,4.3,4156
18-12-2025,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,997.14,98763.55,16.8,None,In Stock,4.3,2658
18-12-2025,Amazon,iPhone,iPhone 16 128GB,New,799,78302,691.85,66812.92,13.4,None,In Stock,4.6,1945
18-12-2025,Amazon,iPhone,iPhone 16 128GB,New,799,78302,704.42,70308.95,11.8,None,In Stock,4.7,2080
18-12-2025,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,708.19,68202,11.4,None,In Stock,4.4,2388
18-12-2025,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,706.92,69996.28,11.5,None,In Stock,4.5,2434
18-12-2025,Amazon,iPhone,iPhone 16 128GB,New,799,78302,701.4,68227.95,12.2,None,In Stock,4.5,1508
18-12-2025,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,979.75,94485.92,10.9,None,In Stock,4.6,1843
18-12-2025,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,107702,807.13,67766.78,26.6,None,Out of Stock,3.9,827
18-12-2025,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,843.3,81480.42,0.7,None,In Stock,4.3,368
18-12-2025,Flipkart,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,698.61,59267.3,17.7,None,In Stock,4.3,280
18-12-2025,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,846.2,83232.01,0.3,None,In Stock,4.8,388
18-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,850.09,84066.73,-0.1,None,Low Stock,4.7,430
18-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,865.74,83331.26,-2,None,In Stock,4.4,427
18-12-2025,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,836.3,82701.3,1.5,None,Low Stock,4.5,290
18-12-2025,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,834.29,81362.59,1.7,None,In Stock,4.6,338
18-12-2025,Amazon,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,697.39,60443.27,17.9,None,In Stock,4.3,455
18-12-2025,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,848.42,82081.43,0.1,None,In Stock,4.8,418
18-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,844.62,83334.1,0.5,None,In Stock,4.5,299
19-12-2025,Flipkart,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,42042,195.06,16693.71,54.5,None,Low Stock,4.5,6040
19-12-2025,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,257.72,25433.2,39.9,None,Low Stock,4.4,7459
19-12-2025,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,259.73,25133.25,39.5,None,Low Stock,4.6,3020
19-12-2025,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,261.27,25104.63,39.1,None,In Stock,4.2,5148
19-12-2025,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,261.63,25498.62,39,None,In Stock,4.4,2479
19-12-2025,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,333.89,33047.74,22.2,None,In Stock,4.4,1192
19-12-2025,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,326.9,32345.96,23.8,None,In Stock,4.5,1857
19-12-2025,Flipkart,Watch,Apple Watch Ultra,New,799,78302,501.1,49562.33,37.3,None,In Stock,4.7,3180
19-12-2025,Amazon,Watch,Apple Watch Ultra,New,799,78302,505.29,49855.3,36.8,None,Low Stock,4.6,1864
19-12-2025,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,602.11,59639.01,39.7,None,Low Stock,4.3,7137
19-12-2025,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,601.37,59891.4,39.8,None,Out of Stock,4.6,10176
19-12-2025,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,1011.54,99362.51,8,None,In Stock,4.4,3364
19-12-2025,Amazon,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,107702,851.7,73141.58,22.5,None,In Stock,4.2,3115
19-12-2025,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,1015.59,99638.48,7.6,None,In Stock,4.7,2389
19-12-2025,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1614.77,158019.44,19.2,None,Low Stock,4.3,5400
19-12-2025,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1622.42,159333.47,18.8,None,Low Stock,4.3,6777
19-12-2025,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1778.75,176398.54,11,None,Out of Stock,4.5,2678
19-12-2025,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1783.89,172004.22,10.8,None,In Stock,4.2,3292
19-12-2025,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1458.33,124097.43,27,None,In Stock,4.1,4183
19-12-2025,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1823.93,176890,8.8,None,In Stock,4.3,2855
19-12-2025,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,195902,1375.58,115421.77,31.2,None,In Stock,4.4,2064
19-12-2025,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1921.08,184605.36,3.9,None,In Stock,4.5,2182
19-12-2025,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,195902,1441.89,120666.14,27.9,None,Low Stock,4,921
19-12-2025,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,195902,1487.86,125569.25,25.6,None,In Stock,4,2110
19-12-2025,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,193.87,19235.69,41.1,None,Out of Stock,4.7,8216
19-12-2025,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,197.57,19617.41,39.9,None,Low Stock,4.9,8244
19-12-2025,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,362.08,35711.69,39.6,None,In Stock,4.9,7866
19-12-2025,Amazon,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,58702,263.88,22824.72,55.9,None,Out of Stock,4,5712
19-12-2025,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,358.99,35204.61,40.1,None,Out of Stock,4.2,4797
19-12-2025,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,481.84,47280.74,39.7,None,Out of Stock,4.6,9112
19-12-2025,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,480.9,46731.52,39.8,None,In Stock,4.3,8422
19-12-2025,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,487.67,47519.97,39,None,Out of Stock,4.8,5765
19-12-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,909.84,90430.17,8.9,None,Out of Stock,4.5,2525
19-12-2025,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,913.87,89388.49,8.5,None,In Stock,4.2,1687
19-12-2025,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,480.75,46956.92,39.8,None,Low Stock,4.5,7359
19-12-2025,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,480.81,48045.97,39.8,None,Out of Stock,4.8,3431
19-12-2025,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,480.25,46288.09,39.9,None,Out of Stock,4.8,2530
19-12-2025,Amazon,iPhone,iPhone 13 128GB,Renewed/Refurbished,799,78302,383.37,32905.92,52,None,In Stock,4.5,6665
19-12-2025,Amazon,iPhone,iPhone 14 128GB,New,799,78302,492.08,47410.78,38.4,None,Low Stock,4.8,3255
19-12-2025,Amazon,iPhone,iPhone 14 128GB,New,799,78302,502.72,49268.53,37.1,None,In Stock,4.7,3887
19-12-2025,Flipkart,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,97902,536.77,45997.45,46.3,None,Low Stock,4.3,6392
19-12-2025,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,700.58,69465.76,29.9,None,In Stock,4.9,6184
19-12-2025,Amazon,iPhone,iPhone 15 128GB,New,799,78302,595.71,57384.46,25.4,None,In Stock,4.3,2521
19-12-2025,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,603.32,58339.02,24.5,None,In Stock,4.6,3748
19-12-2025,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,825.77,71142.46,31.1,None,In Stock,4.4,1912
19-12-2025,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1016.49,100804.85,7.5,None,In Stock,4.4,1223
19-12-2025,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1018.41,98407.21,7.3,None,In Stock,4.3,1341
19-12-2025,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,998.22,98590.3,9.2,None,Out of Stock,4.3,2411
19-12-2025,Flipkart,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,600.81,51626.94,29.2,None,In Stock,4.1,541
19-12-2025,Amazon,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,664.18,57416.84,21.8,None,In Stock,4.3,512
19-12-2025,Flipkart,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,597.08,50202.28,29.7,None,In Stock,4.4,271
19-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,850.96,82210.4,-0.2,None,In Stock,4.5,431
19-12-2025,Flipkart,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,645.92,55811.85,23.9,None,In Stock,4.3,312
19-12-2025,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,840.64,80745.81,1,None,In Stock,4.5,244
19-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,849.77,84649,-0.1,None,In Stock,4.5,428
19-12-2025,Amazon,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,656.18,56237.98,22.7,None,Low Stock,4.2,252
19-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,862.68,83037.84,-1.6,None,In Stock,4.5,554
19-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,858.05,84005.95,-1.1,None,In Stock,4.7,452
19-12-2025,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,862.18,85510.39,-1.6,None,In Stock,4.7,510
20-12-2025,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,262.55,25450.89,38.8,None,Out of Stock,4.6,6562
20-12-2025,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,260.31,25528.11,39.3,None,Low Stock,4.5,8947
20-12-2025,Flipkart,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,42042,187.46,15653.47,56.3,None,Low Stock,4.2,5978
20-12-2025,Amazon,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,42042,206.15,17463.55,51.9,None,In Stock,4,5525
